spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,normalized_rank,popularity_index
1ACA277B6f46DYCgZW8di3,if u think i'm pretty,Artemas,47,-1,1,US,2024-04-18,86,True,128205,pretty,2024-02-09,0.535,0.622,8,-5.771,1,0.0593,0.541,0.0209,0.402,0.457,143.533,4,Artemas,0.08,0.2562018469656992
0R6NfOiLzLj4O5VbYSJAjf,La Diabla,Xavi,49,-5,-7,US,2024-04-17,94,False,172264,La Diabla,2023-11-30,0.751,0.819,11,-4.372,0,0.0409,0.255,0.0,0.236,0.697,131.842,3,Xavi,0.04,0.4106360438154633
7aQ1tSYr518KwnE4SVSQbT,Whatever She Wants [BONUS],Bryson Tiller,24,-1,-7,US,2024-04-15,70,True,161342,Bryson Tiller,2024-04-05,0.803,0.512,9,-6.871,0,0.066,0.128,0.0,0.0928,0.435,96.02,4,Bryson Tiller,0.54,0.18714036939313983
2kE2HFBFkJ0VMw3igxYohz,Wild Ones (feat. Jelly Roll),"Jessie Murph, Jelly Roll",48,-2,2,US,2024-04-15,84,True,141367,Wild Ones (feat. Jelly Roll),2023-10-06,0.65,0.689,0,-3.543,1,0.0449,0.0878,0.0,0.172,0.294,136.03,4,Jessie Murph,0.06,0.25336939313984164
4Dx4e0X5dR6TW85dtFU42x,Red Leather,"Future, Metro Boomin, J. Cole",40,-21,10,US,2024-04-14,69,True,414893,WE STILL DON'T TRUST YOU,2024-04-12,0.63,0.64,6,-4.794,1,0.39,0.53,0.00283,0.104,0.561,111.846,5,Future,0.22,0.10508839050131925
2BOpFmZQ89Rjm2wvmud1MU,Out Of My Hands,"Future, Metro Boomin",49,-31,1,US,2024-04-14,70,True,243040,WE STILL DON'T TRUST YOU,2024-04-12,0.825,0.518,5,-6.984,0,0.0973,0.149,0.0,0.115,0.421,122.06,4,Future,0.04,0.10629287598944591
0SdpzQRdK8BdSV57rn6AZZ,Drink N Dance,"Future, Metro Boomin",16,34,34,US,2024-04-13,0,True,220626,WE STILL DON'T TRUST YOU,2024-04-12,0.764,0.602,7,-6.335,0,0.0559,0.177,4.17e-06,0.127,0.341,124.875,4,Future,0.7,0.0012928759894459102
7ovB5FvDwq1g7AG9ICYaNY,overseas,Ken Carson,17,33,33,US,2024-04-13,0,True,141031,overseas,2024-04-12,0.464,0.827,6,-1.701,0,0.0313,0.00262,0.0,0.131,0.205,150.886,4,Ken Carson,0.68,0.0012559366754617415
4k8XSN1nCJ0rMf4OKF3zEz,Jealous,"Future, Metro Boomin",22,28,28,US,2024-04-13,0,True,224666,WE STILL DON'T TRUST YOU,2024-04-12,0.709,0.559,1,-4.855,0,0.0495,0.0503,0.0,0.215,0.17,141.084,4,Future,0.58,0.001071240105540897
59xD5osEFsaNt5PXfIKUnX,Illusion,Dua Lipa,31,19,19,US,2024-04-13,57,False,188143,Illusion,2024-04-11,0.679,0.772,8,-4.721,0,0.0472,0.0277,2.59e-06,0.106,0.709,126.964,4,Dua Lipa,0.4,0.17173878627968336
5pF8pF6U8ZDGTQmTY71hYn,This Sunday,"Future, Metro Boomin",34,16,16,US,2024-04-13,0,True,198946,WE STILL DON'T TRUST YOU,2024-04-12,0.525,0.685,0,-5.078,1,0.439,0.657,0.0,0.114,0.146,168.954,4,Future,0.34,0.0006279683377308707
6Gf8Op8esgwchp44p1tIDp,Luv Bad Bitches,"Future, Metro Boomin",38,12,12,US,2024-04-13,0,True,196133,WE STILL DON'T TRUST YOU,2024-04-12,0.782,0.594,7,-5.185,1,0.13,0.528,0.0,0.106,0.522,137.017,4,Future,0.26,0.00048021108179419525
0lOQaZwX9AkAiSvObh4G70,All to Myself,"Future, Metro Boomin",40,10,10,US,2024-04-13,0,True,254320,WE STILL DON'T TRUST YOU,2024-04-12,0.727,0.544,4,-7.249,0,0.0457,0.0693,2.98e-05,0.301,0.182,118.005,4,Future,0.22,0.0004063324538258575
0cGn4vxyoBftN61XUv2aQk,Show of Hands,"Future, Metro Boomin",44,6,6,US,2024-04-13,0,True,213853,WE STILL DON'T TRUST YOU,2024-04-12,0.784,0.719,1,-4.167,1,0.275,0.0396,0.0,0.429,0.398,137.186,4,Future,0.14,0.000258575197889182
6J9ULUfgdVZfWnofbtLkfh,All My Life,"Future, Metro Boomin",45,5,5,US,2024-04-13,0,True,190866,WE STILL DON'T TRUST YOU,2024-04-12,0.826,0.636,2,-5.264,1,0.373,0.0855,2.17e-05,0.501,0.248,137.085,4,Future,0.12,0.00022163588390501318
6c0rii1TOf2fvq3hhqqExW,Nights Like This,"Future, Metro Boomin",48,2,2,US,2024-04-13,0,True,232266,WE STILL DON'T TRUST YOU,2024-04-12,0.692,0.557,9,-6.331,0,0.123,0.173,0.0,0.199,0.291,160.004,4,Future,0.06,0.00011081794195250659
2mhdhTWqT8RhkTlN2yWZZi,7 Minute Drill,J. Cole,33,-3,17,US,2024-04-12,82,True,212213,Might Delete Later,2024-04-05,0.643,0.791,10,-5.106,0,0.237,0.0365,0.0,0.0993,0.741,85.434,4,J. Cole,0.36,0.24351564266867695
6dpLxbF7lfCAnC9QRTjNLK,Home,Good Neighbours,41,0,4,US,2024-04-12,89,False,157485,Home,2024-01-17,0.583,0.676,6,-4.44,1,0.0298,0.0289,0.0634,0.121,0.134,77.002,4,Good Neighbours,0.2,0.27357959542656113
6zuPQl2RVqQ4y5nAH61CFC,II MOST WANTED,"Beyoncé, Miley Cyrus",45,-5,-34,US,2024-04-12,75,False,208521,COWBOY CARTER,2024-03-27,0.533,0.355,8,-6.132,1,0.0289,0.497,0.0,0.174,0.256,137.986,4,Beyoncé,0.12,0.20834941575574817
3h76tbaYIamSeJL81X7ZwI,Cry,Benson Boone,46,4,4,US,2024-04-12,78,False,186359,Fireworks & Rollerblades,2024-04-05,0.711,0.48,10,-5.251,1,0.0365,0.104,1.55e-05,0.0894,0.352,107.948,4,Benson Boone,0.1,0.17879551451187334
0dEAiKNbHt4mrjjoiL0loc,Corazón de Piedra,Xavi,49,-4,-7,US,2024-04-12,89,False,193568,Corazón de Piedra,2024-03-21,0.834,0.763,2,-5.475,1,0.0835,0.0354,2.33e-06,0.273,0.633,134.844,3,Xavi,0.04,0.2652872691292876
1yfKakY4rvI17lk20ekuRA,Crocodile Tearz,J. Cole,43,-11,7,US,2024-04-11,80,True,229186,Might Delete Later,2024-04-05,0.793,0.492,9,-8.583,0,0.0772,0.0527,0.0,0.0646,0.198,86.978,4,J. Cole,0.16,0.23607519788918205
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,50,-3,0,US,2024-04-11,88,True,292799,2014 Forest Hills Drive,2014-12-09,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,4,J. Cole,0.02,0.3065924783529674
7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,Bonnie Tyler,36,14,14,US,2024-04-09,80,False,267360,The Very Best of Bonnie Tyler,2009-03-26,0.431,0.723,8,-5.887,1,0.0568,0.145,0.0,0.374,0.19,130.141,4,Bonnie Tyler,0.3,0.24055408970976253
2cH8wHImerFokgmhjyhCTU,Huntin’ Wabbitz,J. Cole,43,-19,7,US,2024-04-09,76,True,162026,Might Delete Later,2024-04-05,0.807,0.49,1,-8.451,0,0.353,0.177,0.0,0.0937,0.431,113.982,4,J. Cole,0.16,0.22284168865435355
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,49,1,1,US,2024-04-09,86,False,125093,Just As I Am,1971-05-01,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,4,Bill Withers,0.04,0.2580738786279683
5RMTsrJkrtumtiIZjy7dL6,H.Y.B. (feat. Bas & Central Cee),"J. Cole, Bas, Central Cee",50,-23,0,US,2024-04-09,76,True,234586,Might Delete Later,2024-04-05,0.775,0.491,1,-7.395,0,0.297,0.366,0.0,0.117,0.309,139.897,4,J. Cole,0.02,0.2244637203166227
2w5BtuWXISpB6NM4xPoeiR,"Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)","J. Cole, Ari Lennox, Young Dro, Gucci Mane",28,0,22,US,2024-04-08,75,True,295146,Might Delete Later,2024-04-05,0.657,0.718,2,-6.88,1,0.344,0.158,0.0,0.715,0.31,78.956,4,J. Cole,0.46,0.2223245382585752
4J9WveqdoaEUQu1aeoSH9X,Ready ‘24 (feat. Cam’ron),"J. Cole, Cam'ron",34,0,16,US,2024-04-08,74,True,210133,Might Delete Later,2024-04-05,0.449,0.697,11,-5.342,1,0.323,0.114,0.0,0.241,0.242,83.699,4,J. Cole,0.34,0.21873350923482848
6Y4rniIxibegzsg8cdWAWV,BODYGUARD,Beyoncé,36,0,-21,US,2024-04-08,84,True,240254,COWBOY CARTER,2024-03-29,0.726,0.779,4,-5.432,0,0.0551,0.0137,0.000235,0.365,0.539,119.031,4,Beyoncé,0.3,0.2427277044854881
2UDARQiksl207HcSduDpov,LEVII'S JEANS,"Beyoncé, Post Malone",42,0,-26,US,2024-04-08,83,True,257699,COWBOY CARTER,2024-03-29,0.755,0.43,1,-7.482,1,0.0359,0.302,2.71e-06,0.121,0.325,115.964,4,Beyoncé,0.18,0.2384348284960422
1VxEaXbIq3xAvqh80xP67w,JOLENE,Beyoncé,45,0,-35,US,2024-04-08,69,False,189638,COWBOY CARTER,2024-03-27,0.57,0.816,11,-5.378,0,0.153,0.574,0.0,0.737,0.844,106.152,4,Beyoncé,0.12,0.18764749340369394
1tTKy8pW1dMaXJm7bYrSzA,Stickz N Stonez,J. Cole,48,0,2,US,2024-04-08,72,True,200786,Might Delete Later,2024-04-05,0.535,0.726,4,-6.515,0,0.386,0.194,0.0,0.311,0.471,77.238,4,J. Cole,0.06,0.21144063324538256
6XkIQqAsFjk1XfD4L7G6qR,Fever,J. Cole,19,31,31,US,2024-04-06,69,True,142640,Might Delete Later,2024-04-05,0.805,0.548,1,-9.316,1,0.173,0.145,0.000148,0.377,0.167,99.95,4,J. Cole,0.64,0.2081820580474934
0NXRZaUn11do0EzDFlXkbj,Pi (feat. Daylyt & Ab-Soul),"J. Cole, Daylyt, Ab-Soul",25,25,25,US,2024-04-06,69,True,354773,Might Delete Later,2024-04-05,0.512,0.808,5,-6.871,1,0.355,0.394,0.0,0.109,0.627,153.845,4,J. Cole,0.52,0.20796042216358837
7JRwdwgeTrYkJvwmecrPSW,3001,J. Cole,32,18,18,US,2024-04-06,68,True,157853,Might Delete Later,2024-04-05,0.565,0.766,8,-6.708,1,0.444,0.122,0.0,0.0865,0.241,161.615,4,J. Cole,0.38,0.20470184696569924
3zyjnHtoi8AtiGgZFnJP7O,Stealth Mode (feat. Bas),"J. Cole, Bas",33,17,17,US,2024-04-06,68,True,135213,Might Delete Later,2024-04-05,0.748,0.496,8,-8.602,1,0.144,0.657,0.0,0.222,0.525,142.009,4,J. Cole,0.36,0.20466490765171505
4E2fOeF5A6onC10OtnjXJa,Trae The Truth in Ibiza,J. Cole,34,16,16,US,2024-04-06,67,True,255440,Might Delete Later,2024-04-05,0.488,0.586,7,-7.868,1,0.0987,0.121,0.0,0.354,0.533,158.405,3,J. Cole,0.34,0.2016279683377309
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,4,0,2,US,2024-04-05,100,False,180304,Beautiful Things,2024-01-18,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,Benson Boone,0.94,0.4134739000213934
6WO7IDGLakjO38lsvI2gHB,Slow It Down,Benson Boone,24,1,2,US,2024-04-05,86,False,161831,Slow It Down,2024-03-21,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,Benson Boone,0.54,0.23695717475137001
2H2ytI7ompfNmRkI2sq8Uk,I LUV IT (feat. Playboi Carti),"Camila Cabello, Playboi Carti",38,5,-7,US,2024-04-05,84,True,174880,I LUV IT (feat. Playboi Carti),2024-03-27,0.587,0.779,5,-5.764,1,0.0467,0.0149,0.000394,0.227,0.228,151.01,4,Camila Cabello,0.26,0.23761002638522422
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,Ariana Grande,40,0,-8,US,2024-04-05,89,True,173639,eternal sunshine,2024-03-08,0.796,0.623,7,-5.819,0,0.0522,0.149,0.0,0.0746,0.443,98.003,4,Ariana Grande,0.22,0.27428891820580475
2x2olWuWXpqjoeE4bO1NFS,Never Lose Me,Flo Milli,41,1,7,US,2024-04-05,74,True,125901,"Fine Ho, Stay",2024-03-15,0.781,0.569,1,-7.858,1,0.0978,0.0534,0.0,0.098,0.0739,121.971,4,Flo Milli,0.2,0.18725923482849605
1pnDvUuAEd6z8bKEsbAjk1,We Don't Trust You,"Future, Metro Boomin",44,-8,-28,US,2024-04-05,86,True,226213,WE DON'T TRUST YOU,2024-03-22,0.779,0.508,6,-7.169,0,0.271,0.478,0.000439,0.243,0.346,124.091,4,Future,0.14,0.2469287598944591
3OxL6MuctgZp1e0zxoAZhH,Young Metro,"Future, Metro Boomin, The Weeknd",46,-8,-29,US,2024-04-05,86,True,205346,WE DON'T TRUST YOU,2024-03-22,0.716,0.664,6,-7.297,0,0.0571,0.11,0.0,0.11,0.209,112.054,4,Future,0.1,0.2436777233320769
0K9tfzrxJyCQIf7oAlPwaK,YA YA,Beyoncé,50,-11,0,US,2024-04-05,81,True,274766,COWBOY CARTER,2024-03-29,0.617,0.904,11,-5.371,1,0.341,0.317,0.0,0.507,0.764,151.926,4,Beyoncé,0.02,0.22327742178665658
27a8HLPwti6tmgQ6FR8aVI,DAUGHTER,Beyoncé,46,-10,4,US,2024-04-04,56,False,203851,COWBOY CARTER,2024-03-27,0.372,0.448,9,-10.04,0,0.0366,0.789,0.0,0.118,0.386,114.404,4,Beyoncé,0.1,0.1510976253298153
5UcUppRaEIBMIHXiUFl7LI,SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",47,-8,3,US,2024-04-04,81,True,158477,COWBOY CARTER,2024-03-29,0.504,0.624,8,-7.444,1,0.428,0.476,0.0,0.0996,0.333,94.522,3,Beyoncé,0.08,0.2216912928759894
7x5ziCOQFir0AQN8dFisK6,16 CARRIAGES,Beyoncé,49,-12,1,US,2024-04-04,62,False,227250,COWBOY CARTER,2024-03-27,0.525,0.456,1,-7.042,1,0.0798,0.382,0.0,0.167,0.342,126.691,4,Beyoncé,0.04,0.15598680738786283
6ocGUvvzNkvf4hAV9VFb4P,AMERIICAN REQUIEM,Beyoncé,50,-15,0,US,2024-04-04,58,False,325037,COWBOY CARTER,2024-03-27,0.374,0.515,4,-6.482,1,0.0363,0.0963,0.0,0.171,0.0568,93.769,4,Beyoncé,0.02,0.15815171503957784
3LJeR75SmszOUSvE1qNZDF,BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",38,-11,12,US,2024-04-03,57,False,131949,COWBOY CARTER,2024-03-27,0.476,0.192,7,-12.553,1,0.0269,0.716,0.0,0.11,0.201,93.709,4,Beyoncé,0.26,0.1517192612137203
3NtCIBBz5pEAVGeHL4h5mS,TYRANT,"Beyoncé, Dolly Parton",43,-4,7,US,2024-04-02,51,False,250725,COWBOY CARTER,2024-03-27,0.751,0.648,6,-4.21,1,0.183,0.083,0.0,0.585,0.813,126.032,4,Beyoncé,0.16,0.12656860158311345
3koE8h6ORJ28j0xEPO4n6K,PROTECTOR,"Beyoncé, Rumi Carter",44,-6,6,US,2024-04-02,52,False,184399,COWBOY CARTER,2024-03-27,0.377,0.33,8,-9.476,1,0.0525,0.861,0.0,0.318,0.574,84.624,4,Beyoncé,0.14,0.13738984168865437
0TsCBkrq3owPs06HP5Q9Z4,RIIVERDANCE,Beyoncé,46,-6,4,US,2024-04-02,76,True,251986,COWBOY CARTER,2024-03-29,0.699,0.791,7,-8.527,1,0.186,0.456,0.0,0.25,0.43,119.997,4,Beyoncé,0.1,0.19639248021108177
3evCfqmaP5ZFbWMeFI0E21,ALLIIGATOR TEARS,Beyoncé,48,-7,2,US,2024-04-02,52,False,179397,COWBOY CARTER,2024-03-27,0.64,0.646,2,-9.665,1,0.0775,0.203,0.0,0.23,0.681,74.36,4,Beyoncé,0.06,0.13218799472295514
7EG3kXbKmNC1OismTn6ZG5,MY ROSE,Beyoncé,42,-14,8,US,2024-04-01,51,False,53442,COWBOY CARTER,2024-03-27,0.384,0.177,2,-11.755,0,0.0418,0.771,0.0,0.0943,0.59,175.953,3,Beyoncé,0.18,0.12732717678100264
76OC0zMt7wqgys9BpPfLag,SMOKE HOUR ★ WILLIE NELSON,"Beyoncé, Willie Nelson",43,-18,7,US,2024-04-01,52,False,50721,COWBOY CARTER,2024-03-27,0.739,0.406,5,-15.215,1,0.921,0.963,0.000753,0.849,0.82,71.653,4,Beyoncé,0.16,0.12951187335092348
51D9PHMiMxuRGtGz61F4QN,JUST FOR FUN,"Beyoncé, Willie Jones",44,-14,6,US,2024-04-01,49,False,204487,COWBOY CARTER,2024-03-27,0.466,0.434,9,-8.559,1,0.0382,0.549,1.3e-05,0.18,0.127,72.403,4,Beyoncé,0.14,0.12103166226912929
3tmrwNhOKNDMUVg1Z924Aq,FLAMENCO,Beyoncé,35,-8,15,US,2024-03-31,45,False,100364,COWBOY CARTER,2024-03-27,0.498,0.351,7,-9.248,0,0.0274,0.764,1.5e-06,0.136,0.492,105.024,4,Beyoncé,0.32,0.10497757255936675
5v7Cm2PyrlJ1NIbVOvNcF5,DESERT EAGLE,Beyoncé,40,-9,10,US,2024-03-31,45,False,72448,COWBOY CARTER,2024-03-27,0.691,0.489,0,-8.461,1,0.0539,0.645,1.61e-06,0.328,0.662,85.032,4,Beyoncé,0.22,0.10164511873350925
2g042sh2sg0fmOrr1lApqi,II HANDS II HEAVEN,Beyoncé,42,-6,8,US,2024-03-31,44,False,341312,COWBOY CARTER,2024-03-27,0.674,0.602,7,-7.866,1,0.224,0.539,1.69e-06,0.0906,0.533,123.945,4,Beyoncé,0.18,0.09838654353562006
4a6fLRXmH4R4dMu9c1MzE6,OH LOUISIANA,Beyoncé,45,-13,5,US,2024-03-31,45,False,52195,COWBOY CARTER,2024-03-27,0.512,0.377,11,-14.202,1,0.0449,0.722,0.318,0.718,0.842,145.839,4,Beyoncé,0.12,0.10142348284960423
7CA0mEKqEZ0WFAIlTS4uEl,SWEET ★ HONEY ★ BUCKIIN',"Beyoncé, Shaboozey",46,-9,4,US,2024-03-31,69,True,296185,COWBOY CARTER,2024-03-29,0.73,0.639,10,-8.358,0,0.185,0.208,0.00041,0.118,0.337,124.014,4,Beyoncé,0.1,0.16120184696569922
7AYmToZ5y67fBjq4RLFbuq,TEXAS HOLD 'EM,Beyoncé,28,1,-9,US,2024-03-29,86,True,233456,TEXAS HOLD 'EM,2024-02-10,0.725,0.709,2,-6.514,1,0.072,0.588,0.0,0.135,0.353,110.024,4,Beyoncé,0.46,0.2968160290237467
70ToiXlzl8N1EgfC07ZcZE,Ice Attack,"Future, Metro Boomin",35,-7,15,US,2024-03-29,82,True,199253,WE DON'T TRUST YOU,2024-03-22,0.555,0.528,11,-6.368,0,0.356,0.0373,0.0,0.16,0.456,149.723,4,Future,0.32,0.21315378816434224
5NAOhPAZ57eFAXr3qatS6i,Breathe,Yeat,39,-2,-17,US,2024-03-29,86,True,170847,2093,2024-02-16,0.771,0.541,11,-13.0,1,0.0612,0.0275,0.881,0.105,0.106,118.064,4,Yeat,0.24,0.2839446604638245
5Jh1i0no3vJ9u4deXkb4aV,so american,Olivia Rodrigo,42,-6,8,US,2024-03-29,81,True,169717,GUTS (spilled),2024-03-22,0.447,0.945,8,-1.883,1,0.109,0.0266,0.0,0.697,0.573,93.199,4,Olivia Rodrigo,0.18,0.21367885412740292
7EWtB4NKYY3NqBl31PVip9,LA PEOPLE II,"Peso Pluma, Tito Double P, Joel De La P",43,4,7,US,2024-03-29,81,True,141064,LA PEOPLE II,2024-03-21,0.717,0.674,1,-5.269,1,0.0722,0.523,5.43e-06,0.0978,0.705,132.037,3,Peso Pluma,0.16,0.18009960422163587
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,44,1,1,US,2024-03-29,91,True,219724,GUTS,2023-09-08,0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,4,Olivia Rodrigo,0.14,0.34043587776891454
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",49,1,-12,US,2024-03-29,89,True,319191,For All The Dogs,2023-10-06,0.645,0.729,2,-4.56,1,0.0528,0.0377,0.0,0.384,0.142,146.01,4,Drake,0.04,0.35299481718808895
4IadxL6BUymXlh8RCJJu7T,Too Sweet,Hozier,2,0,48,US,2024-03-28,84,False,251424,Unheard,2024-03-22,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4,Hozier,0.98,0.21936015831134564
2GLWhy9iiO1wrLUF5l4FtJ,Slimed In,"Future, Metro Boomin",43,-14,7,US,2024-03-28,80,True,194906,WE DON'T TRUST YOU,2024-03-22,0.749,0.403,1,-8.395,0,0.135,0.103,0.000186,0.324,0.0619,118.153,4,Future,0.16,0.2014472295514512
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",49,-1,-12,US,2024-03-28,86,False,244684,The Highlights (Deluxe),2024-02-09,0.531,0.652,8,-6.249,1,0.0325,0.0524,1.39e-06,0.162,0.179,87.521,4,The Weeknd,0.04,0.2608773746701847
57ELn9TPDIhrpl0dasS465,Claustrophobic,"Future, Metro Boomin",41,-8,9,US,2024-03-27,79,True,222053,WE DON'T TRUST YOU,2024-03-22,0.681,0.607,1,-5.815,1,0.259,0.0501,1.54e-05,0.449,0.225,73.562,4,Future,0.2,0.19081108179419523
7pBcryEKcUEaWHwAu1wUyP,Magic Don Juan (Princess Diana),"Future, Metro Boomin",42,-10,8,US,2024-03-27,78,True,220733,WE DON'T TRUST YOU,2024-03-22,0.596,0.507,1,-5.719,0,0.227,0.0404,2.67e-06,0.164,0.0988,139.194,4,Future,0.18,0.18841108179419525
28xOPIPw0joNPwYd0asIT5,Fried (She a Vibe),"Future, Metro Boomin",47,-8,3,US,2024-03-27,78,True,210173,WE DON'T TRUST YOU,2024-03-22,0.833,0.688,6,-4.581,0,0.197,0.00211,0.0,0.719,0.375,145.03,4,Future,0.08,0.185465963060686
4q7y1JFDBJSBSLqXVgcI51,Runnin Outta Time,"Future, Metro Boomin",42,-4,8,US,2024-03-26,77,True,205480,WE DON'T TRUST YOU,2024-03-22,0.777,0.463,10,-7.573,0,0.242,0.231,4.29e-06,0.366,0.18,105.998,4,Future,0.18,0.174815963060686
3Vg7nPYlOrCkcV1abKbRQ1,Everyday Hustle,"Future, Metro Boomin, Rick Ross",45,1,5,US,2024-03-26,76,True,226946,WE DON'T TRUST YOU,2024-03-22,0.557,0.704,6,-5.641,0,0.39,0.0595,0.0,0.676,0.378,179.494,3,Future,0.12,0.17010554089709765
1q1WpDkeFN3y9FlwZ1f440,Wildflower and Barley (feat. Allison Russell),"Hozier, Allison Russell",48,-11,2,US,2024-03-25,71,False,222177,Unheard,2024-03-22,0.445,0.429,7,-10.029,1,0.0477,0.33,0.000386,0.178,0.388,168.104,4,Hozier,0.06,0.1529208443271768
3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,YG Marley,50,0,-6,US,2024-03-25,92,True,263040,Praise Jah In The Moonlight,2023-12-27,0.66,0.727,6,-4.028,0,0.0441,0.128,1.31e-05,0.524,0.418,125.023,4,YG Marley,0.02,0.30397593152712526
72qABvaqn3TP6drO2tByA6,Ain't No Love,"Future, Metro Boomin",38,-11,12,US,2024-03-24,74,True,182840,WE DON'T TRUST YOU,2024-03-22,0.754,0.673,9,-6.341,1,0.131,0.0842,8.59e-05,0.0841,0.112,147.02,4,Future,0.26,0.11236675461741424
4XF9fk0STp9hx8xn5Suwpz,GTA,"Future, Metro Boomin",39,-11,11,US,2024-03-24,74,True,233026,WE DON'T TRUST YOU,2024-03-22,0.851,0.647,9,-6.336,1,0.171,0.00147,0.00251,0.498,0.318,126.016,4,Future,0.24,0.11229287598944591
7bQRGSTZYc8qedKrW9FmYI,Empire Now,Hozier,46,-20,4,US,2024-03-24,38,False,178196,Unheard,2024-03-22,0.448,0.451,9,-6.483,0,0.0298,0.685,0.0,0.11,0.368,89.938,4,Hozier,0.1,0.11510817941952506
0bJAmhSAeMSfsyazOEUVFf,girl i’ve always been,Olivia Rodrigo,29,21,21,US,2024-03-23,44,False,121354,GUTS (spilled),2024-03-22,0.507,0.58,7,-7.123,1,0.309,0.386,0.0,0.39,0.829,93.704,4,Olivia Rodrigo,0.44,0.13281266490765173
2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,30,20,20,US,2024-03-23,43,False,192771,GUTS (spilled),2024-03-22,0.448,0.61,0,-4.903,1,0.118,0.814,0.0,0.0965,0.595,186.015,4,Olivia Rodrigo,0.42,0.12977572559366754
7JqH46zlr7XV7vMBt4slE6,scared of my guitar,Olivia Rodrigo,32,18,18,US,2024-03-23,44,False,263928,GUTS (spilled),2024-03-22,0.475,0.266,2,-9.957,1,0.0518,0.521,0.0,0.115,0.343,107.644,4,Olivia Rodrigo,0.38,0.13270184696569923
2VB6TOrUH8suLLiHIisrKT,Fare Well,Hozier,35,15,15,US,2024-03-23,37,False,188454,Unheard,2024-03-22,0.386,0.638,7,-6.357,1,0.0404,0.0723,0.000237,0.0575,0.369,155.288,4,Hozier,0.32,0.11159102902374671
5imsnhkfPCm3wajS9ksb21,Seen it All,"Future, Metro Boomin",39,11,11,US,2024-03-23,0,True,179440,WE DON'T TRUST YOU,2024-03-22,0.72,0.537,4,-5.768,1,0.388,0.0924,0.000113,0.125,0.198,88.002,4,Future,0.24,0.00044327176781002635
1xwvjqcwflD2NEqRCNcCo2,WTFYM,"Future, Metro Boomin",40,10,10,US,2024-03-23,0,True,292600,WE DON'T TRUST YOU,2024-03-22,0.81,0.587,5,-6.336,0,0.287,0.373,0.0,0.116,0.628,147.925,4,Future,0.22,0.0004063324538258575
6b81dy3WjbozXK6b7C1gu5,Austin,Dasha,48,-23,-5,US,2024-03-23,81,True,171782,What Happens Now?,2024-02-16,0.75,0.671,0,-6.753,1,0.0532,0.468,3.75e-06,0.108,0.738,114.902,4,Dasha,0.06,0.2386174142480211
3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,Ariana Grande,28,-2,22,US,2024-03-22,88,False,210200,eternal sunshine,2024-03-08,0.658,0.505,9,-6.947,1,0.105,0.537,0.0,0.113,0.331,159.947,4,Ariana Grande,0.46,0.26837651715039573
5D34wRmbFS29AjtTOP2QJe,"yes, and?",Ariana Grande,29,0,21,US,2024-03-22,85,True,214994,eternal sunshine,2024-03-08,0.785,0.766,1,-6.551,1,0.0503,0.194,7.57e-05,0.107,0.804,119.029,4,Ariana Grande,0.44,0.23776133365315424
7pDfRnoEDRkcz7bQsOjnPc,Enough (Miami),Cardi B,31,-1,19,US,2024-03-22,72,True,158727,Enough (Miami),2024-03-15,0.926,0.791,5,-4.553,1,0.273,0.00255,0.0,0.0772,0.473,139.166,5,Cardi B,0.4,0.21366820580474932
1Rweq7vNjK4kZBbGrmxQsl,bye,Ariana Grande,33,-5,17,US,2024-03-22,88,False,164927,eternal sunshine,2024-03-08,0.638,0.647,2,-4.834,0,0.028,0.217,0.0,0.156,0.51,110.003,4,Ariana Grande,0.36,0.24752842408251374
